DateTime,Junction,Vehicles,ID,Temperature,Precipitation,Humidity,Event_Type
2015-11-04 09:00:00,1,22,20151104091,16.946381878645976,1,73.06183908831223,None
2015-11-04 10:00:00,1,26,20151104101,25.512069816230493,0,41.248091221258925,None
2015-11-04 11:00:00,1,27,20151104111,22.821257518666506,1,59.45494635447425,None
2015-11-04 12:00:00,1,31,20151104121,18.599649502630633,0,45.96181748629173,None
2015-11-04 13:00:00,1,24,20151104131,20.020536753897282,0,38.638209035143824,None
2015-11-04 14:00:00,1,23,20151104141,25.31105456462847,1,74.37857387833921,None
2015-11-04 15:00:00,1,26,20151104151,16.39735625923456,1,73.21041277170896,None
2015-11-04 16:00:00,1,26,20151104161,31.50808123776583,0,88.50876527782316,None
2015-11-04 17:00:00,1,24,20151104171,27.83318845770983,0,40.293712876495675,None
2015-11-04 18:00:00,1,23,20151104181,21.595343488413242,0,31.50787385871984,None
2015-11-04 19:00:00,1,25,20151104191,20.535106380914833,0,49.383767848642435,Public Holiday
2015-11-04 20:00:00,1,26,20151104201,16.801204065069136,0,44.21112878378021,None
2015-11-04 21:00:00,1,24,20151104211,25.15720642475344,0,42.97319186325076,None
2015-11-04 22:00:00,1,26,20151104221,24.179140037755154,0,46.73664734505243,None
2015-11-04 23:00:00,1,24,20151104231,34.03189243111336,1,56.86150394910028,None
2015-11-05 00:00:00,1,19,20151105001,20.647040319960794,1,66.39609937295128,None
2015-11-05 01:00:00,1,20,20151105011,31.725501597541047,0,84.86444534287197,Concert
2015-11-05 02:00:00,1,18,20151105021,19.238593189740076,0,34.02929310461323,None
2015-11-05 03:00:00,1,13,20151105031,23.1795147786737,0,57.127574410394246,None
2015-11-05 04:00:00,1,13,20151105041,27.39045422070518,1,37.68815779905181,None
2015-11-05 05:00:00,1,9,20151105051,19.74824933239687,1,37.441703009489366,None
2015-11-05 06:00:00,1,12,20151105061,29.126897585168088,0,67.2153213333763,None
2015-11-05 07:00:00,1,12,20151105071,24.117636272506882,1,41.24384676363899,Concert
2015-11-05 08:00:00,1,15,20151105081,33.62885013756838,0,63.2258857463042,None
2015-11-05 09:00:00,1,16,20151105091,16.372978831091846,0,80.9577360803508,None
2015-11-05 10:00:00,1,23,20151105101,17.410720852435503,1,74.12144489593945,Public Holiday
2015-11-05 11:00:00,1,24,20151105111,28.962010770581642,0,30.99858141709725,None
2015-11-05 12:00:00,1,25,20151105121,25.21813011427423,0,88.85673782171023,None
2015-11-05 13:00:00,1,24,20151105131,15.665059398277382,1,48.51090597345349,None
2015-11-05 14:00:00,1,26,20151105141,33.83812189259315,0,79.6338789110894,None
2015-11-05 15:00:00,1,22,20151105151,15.799924780874484,0,38.08845008077762,None
2015-11-05 16:00:00,1,20,20151105161,19.269743726515344,0,64.67261777004859,None
2015-11-05 17:00:00,1,20,20151105171,24.240526252747514,0,75.27019368973937,None
2015-11-05 18:00:00,1,22,20151105181,20.005166519936036,0,67.4105868748369,None
2015-11-05 19:00:00,1,26,20151105191,18.36412349930407,0,38.24225026645549,None
2015-11-05 20:00:00,1,22,20151105201,15.324718379297284,0,72.66728604094578,None
2015-11-05 21:00:00,1,21,20151105211,25.79646193855811,0,68.13036063662169,None
2015-11-05 22:00:00,1,21,20151105221,26.69476474342989,0,72.68189722546668,None
2015-11-05 23:00:00,1,21,20151105231,24.601579723016965,1,73.7890486944823,None
2015-11-06 00:00:00,1,16,20151106001,34.1967088290189,1,39.91753553701072,None
2015-11-06 01:00:00,1,18,20151106011,15.858259572880938,0,50.02685077227931,None
2015-11-06 02:00:00,1,19,20151106021,29.072465751498328,0,87.11358433913594,None
2015-11-06 03:00:00,1,14,20151106031,15.390803937891908,0,30.024255316211082,None
2015-11-06 04:00:00,1,12,20151106041,21.615227111996354,0,87.13619153919437,None
2015-11-06 05:00:00,1,13,20151106051,18.139820392005884,1,53.84310652424794,None
2015-11-06 06:00:00,1,14,20151106061,28.018354988173282,0,62.91686054539758,None
2015-11-06 07:00:00,1,14,20151106071,26.473672370038106,1,33.96829773227632,None
2015-11-06 08:00:00,1,13,20151106081,22.1449920234734,0,81.33308489654138,None
2015-11-06 09:00:00,1,20,20151106091,23.757938311083898,0,85.31596591562825,None
2015-11-06 10:00:00,1,22,20151106101,29.802227256784917,0,57.82357434429218,None
2015-11-06 11:00:00,1,26,20151106111,22.643862128012888,0,52.205897460846685,None
2015-11-06 12:00:00,1,26,20151106121,22.234133693709204,0,74.26672306254355,None
2015-11-06 13:00:00,1,21,20151106131,26.45663411328293,0,34.82842495220625,None
2015-11-06 14:00:00,1,23,20151106141,28.809487919186257,0,78.32200110025272,None
2015-11-06 15:00:00,1,23,20151106151,24.46107711708643,0,32.52588652847727,None
2015-11-06 16:00:00,1,19,20151106161,27.875589412189356,0,38.72877507772192,None
2015-11-06 17:00:00,1,19,20151106171,29.49815036869878,1,48.2160899192921,None
2015-11-06 18:00:00,1,20,20151106181,23.39442685364956,0,74.14265965400645,None
2015-11-06 19:00:00,1,24,20151106191,24.105995609128332,0,70.89814978271968,Sports Event
2015-11-06 20:00:00,1,18,20151106201,29.354654986797172,0,36.504593732643436,None
2015-11-06 21:00:00,1,19,20151106211,26.778942207833467,0,89.08047860551937,None
2015-11-06 22:00:00,1,16,20151106221,19.799958015250144,1,78.34365316111425,None
2015-11-06 23:00:00,1,17,20151106231,17.052806655605877,1,69.9630510058445,None
2015-11-07 00:00:00,1,16,20151107001,17.543623614351173,1,85.08970683868618,None
2015-11-07 01:00:00,1,16,20151107011,27.892714270997637,0,64.95907669897957,None
2015-11-07 02:00:00,1,10,20151107021,21.673466123819953,1,73.15692083001541,None
2015-11-07 03:00:00,1,9,20151107031,17.021765295881696,0,79.78644297713511,None
2015-11-07 04:00:00,1,8,20151107041,22.552187042532054,0,30.18643115414919,None
2015-11-07 05:00:00,1,7,20151107051,24.378203524731276,1,40.20080037814848,None
2015-11-07 06:00:00,1,9,20151107061,18.428498202649426,0,70.75455997269529,None
2015-11-07 07:00:00,1,8,20151107071,20.923505589958047,0,36.89708584387243,None
2015-11-07 08:00:00,1,12,20151107081,17.134550056438083,0,77.2469795553211,None
2015-11-07 09:00:00,1,13,20151107091,28.43128635003006,1,65.63495725028784,None
2015-11-07 10:00:00,1,17,20151107101,16.439951003476583,0,88.48261450446617,None
2015-11-07 11:00:00,1,14,20151107111,15.33637439040538,1,47.71078923252874,Concert
2015-11-07 12:00:00,1,14,20151107121,33.745429418285894,1,71.32750748211669,None
2015-11-07 13:00:00,1,14,20151107131,24.24130771125055,0,44.72382602604874,None
2015-11-07 14:00:00,1,14,20151107141,27.958705479014593,1,68.87260846904877,None
2015-11-07 15:00:00,1,11,20151107151,26.493333461434528,0,33.341358929843416,None
2015-11-07 16:00:00,1,15,20151107161,20.264599284886692,1,53.62495613588088,None
2015-11-07 17:00:00,1,13,20151107171,32.967213324931635,1,71.47627478640449,None
2015-11-07 18:00:00,1,12,20151107181,19.25590919472894,1,83.45853141331686,None
2015-11-07 19:00:00,1,17,20151107191,28.867130526309424,0,54.707735872477116,None
2015-11-07 20:00:00,1,18,20151107201,16.751628893375027,1,76.48245377739761,None
2015-11-07 21:00:00,1,17,20151107211,25.89793531971203,1,44.152685308020395,None
2015-11-07 22:00:00,1,16,20151107221,26.00279016337947,0,84.16955333785538,None
2015-11-07 23:00:00,1,15,20151107231,27.650050636060282,0,63.79386666964071,None
2015-11-08 00:00:00,1,13,20151108001,15.076043017777492,0,34.01565534643993,None
2015-11-08 01:00:00,1,16,20151108011,33.17356407413244,0,79.09316054073331,None
2015-11-08 02:00:00,1,11,20151108021,17.4888791098974,0,41.55366546112973,None
2015-11-08 03:00:00,1,8,20151108031,22.392384442761234,0,57.78581163183048,None
2015-11-08 04:00:00,1,10,20151108041,20.230295989791344,0,73.82670657474952,None
2015-11-08 05:00:00,1,10,20151108051,23.36042740177049,0,79.6057583904977,None
2015-11-08 06:00:00,1,10,20151108061,16.288325504444835,0,71.21550988349185,None
2015-11-08 07:00:00,1,9,20151108071,23.031375172830245,1,48.83375559475679,None
2015-11-08 08:00:00,1,11,20151108081,16.677299257056873,0,83.36811655666119,None
2015-11-08 09:00:00,1,12,20151108091,31.907216253340437,1,87.56055108686357,None
2015-11-08 10:00:00,1,18,20151108101,24.795108947871974,0,42.41264784006654,None
2015-11-08 11:00:00,1,14,20151108111,34.54586853360286,0,44.07526716582768,None
2015-11-08 12:00:00,1,17,20151108121,20.448361573176513,0,30.3182137649683,Concert
2015-11-08 13:00:00,1,14,20151108131,31.83141413364947,0,68.01875362197455,None
2015-11-08 14:00:00,1,14,20151108141,23.080109599967784,0,60.27949331736153,None
2015-11-08 15:00:00,1,14,20151108151,22.413126674934432,0,82.47622749801677,None
2015-11-08 16:00:00,1,12,20151108161,21.229950853339545,0,55.41712977912617,None
2015-11-08 17:00:00,1,14,20151108171,27.37754381535486,0,54.16690764299701,None
2015-11-08 18:00:00,1,18,20151108181,32.27682564550501,0,65.14503889174075,None
2015-11-08 19:00:00,1,13,20151108191,22.763625246035254,0,49.90053218254379,None
2015-11-08 20:00:00,1,16,20151108201,34.66886470159891,0,61.09265901795327,None
2015-11-08 21:00:00,1,18,20151108211,19.153363904263237,0,46.739748259734554,None
2015-11-08 22:00:00,1,14,20151108221,24.4826390794286,0,53.73767856367786,None
2015-11-08 23:00:00,1,14,20151108231,27.998327876504675,0,37.12795936231938,None
2015-11-09 00:00:00,1,13,20151109001,28.618622501138915,0,89.22719321469076,None
2015-11-09 01:00:00,1,15,20151109011,26.162671551844674,0,30.93900301873297,None
2015-11-09 02:00:00,1,11,20151109021,20.70001907176453,0,89.20187860066417,None
2015-11-09 03:00:00,1,10,20151109031,33.08901356494893,0,73.73675296478947,None
2015-11-09 04:00:00,1,9,20151109041,25.222560488119925,0,36.05456796684981,None
2015-11-09 05:00:00,1,8,20151109051,33.742084117751205,0,38.26098702438915,None
2015-11-09 06:00:00,1,8,20151109061,16.83267731178058,0,78.51502262497633,None
2015-11-09 07:00:00,1,10,20151109071,17.557637568998995,0,83.50968960361169,None
2015-11-09 08:00:00,1,11,20151109081,32.156809950161886,0,33.6235042134304,None
2015-11-09 09:00:00,1,17,20151109091,23.468573859370565,0,86.74047742688563,None
2015-11-09 10:00:00,1,19,20151109101,25.243757889008023,0,77.0440821433557,None
2015-11-09 11:00:00,1,22,20151109111,17.68940544960227,0,52.18028578304022,Concert
2015-11-09 12:00:00,1,23,20151109121,24.999898198180283,0,49.72437947234359,None
2015-11-09 13:00:00,1,23,20151109131,21.59575026546939,1,79.28722209022864,None
2015-11-09 14:00:00,1,24,20151109141,26.82395755742479,1,45.16357841374995,None
2015-11-09 15:00:00,1,24,20151109151,29.068253915205595,0,76.15446593396868,None
2015-11-09 16:00:00,1,19,20151109161,17.07608237552049,1,88.01353668405707,Public Holiday
2015-11-09 17:00:00,1,19,20151109171,27.404404595817944,0,69.86497498449629,None
2015-11-09 18:00:00,1,20,20151109181,20.33040796094801,0,66.05831553982905,None
2015-11-09 19:00:00,1,31,20151109191,15.956050763707365,0,39.177427955373695,Concert
2015-11-09 20:00:00,1,25,20151109201,23.507382200410053,1,60.74522800836226,None
2015-11-09 21:00:00,1,35,20151109211,26.280702669971365,0,46.02413762291489,None
2015-11-09 22:00:00,1,21,20151109221,16.23286342152777,0,71.7806164989796,None
2015-11-09 23:00:00,1,24,20151109231,28.235406463375035,1,62.4474895201086,None
2015-11-10 00:00:00,1,19,20151110001,17.673735289467583,0,79.94698398006449,None
2015-11-10 01:00:00,1,19,20151110011,33.517636014539804,1,80.11616777540158,None
2015-11-10 02:00:00,1,18,20151110021,30.048609418392605,0,84.8971177469032,None
2015-11-10 03:00:00,1,17,20151110031,16.50522833412358,0,35.97599250425978,Concert
2015-11-10 04:00:00,1,12,20151110041,16.13953659937702,1,86.09807559351682,None
2015-11-10 05:00:00,1,10,20151110051,24.169797508806905,0,82.36506252683168,None
2015-11-10 06:00:00,1,14,20151110061,22.29431073259799,1,77.12763950763282,None
2015-11-10 07:00:00,1,15,20151110071,22.87887214501403,1,54.78923920740426,None
2015-11-10 08:00:00,1,14,20151110081,23.830412552806308,0,54.866384755759704,None
2015-11-10 09:00:00,1,34,20151110091,33.964392054998925,0,44.712421347458786,None
2015-11-10 10:00:00,1,40,20151110101,22.197437245102428,0,74.92205067306614,None
2015-11-10 11:00:00,1,38,20151110111,18.078723914524268,1,76.49416382054608,None
2015-11-10 12:00:00,1,36,20151110121,21.85132483752316,0,48.827046578427584,Public Holiday
2015-11-10 13:00:00,1,27,20151110131,28.12557919302907,0,82.57277124820688,None
2015-11-10 14:00:00,1,48,20151110141,30.481307526566695,1,83.42994629994325,None
2015-11-10 15:00:00,1,43,20151110151,16.127832147156163,0,74.51418480530668,None
2015-11-10 16:00:00,1,41,20151110161,26.88210166449946,0,79.96945434604639,None
2015-11-10 17:00:00,1,35,20151110171,19.087124817682266,0,55.07677241612052,None
2015-11-10 18:00:00,1,40,20151110181,31.580927746413913,0,59.77117421379027,None
2015-11-10 19:00:00,1,40,20151110191,20.43068120828136,0,67.17933844513568,None
2015-11-10 20:00:00,1,40,20151110201,33.32213259205645,0,42.5624197568953,None
2015-11-10 21:00:00,1,36,20151110211,19.422230425953593,0,87.99958715144098,None
2015-11-10 22:00:00,1,37,20151110221,24.481890170935742,0,84.46839499595927,None
2015-11-10 23:00:00,1,35,20151110231,24.048539841856623,1,80.24954946444947,None
2015-11-11 00:00:00,1,28,20151111001,24.00458703384114,0,44.35049391566719,None
2015-11-11 01:00:00,1,25,20151111011,18.544014594586308,1,73.16569073083934,None
2015-11-11 02:00:00,1,19,20151111021,22.675995188349702,0,40.319587361081005,None
2015-11-11 03:00:00,1,21,20151111031,27.013489320878836,1,44.07063012402729,None
2015-11-11 04:00:00,1,20,20151111041,20.90782257318015,0,77.36551492891479,None
2015-11-11 05:00:00,1,15,20151111051,28.415506738321277,0,31.363073221514288,None
2015-11-11 06:00:00,1,17,20151111061,30.510629496494687,0,77.51084111674683,None
2015-11-11 07:00:00,1,14,20151111071,33.00948291967126,0,74.95377935777452,None
2015-11-11 08:00:00,1,19,20151111081,32.149372353886676,1,39.90441502283832,Public Holiday
2015-11-11 09:00:00,1,22,20151111091,15.11657536702133,0,61.531131952928206,None
2015-11-11 10:00:00,1,30,20151111101,15.165677680773232,0,76.26542966294878,Public Holiday
2015-11-11 11:00:00,1,26,20151111111,17.672964644365543,0,40.811451872074365,None
2015-11-11 12:00:00,1,26,20151111121,34.874988239616926,1,86.43814101062405,None
2015-11-11 13:00:00,1,23,20151111131,32.262081383088244,1,79.66309698684874,None
2015-11-11 14:00:00,1,23,20151111141,16.648077792138743,0,65.05561429293087,Concert
2015-11-11 15:00:00,1,24,20151111151,17.165849865779784,0,79.93814377125517,None
2015-11-11 16:00:00,1,22,20151111161,32.27599639481091,0,81.43260787973207,None
2015-11-11 17:00:00,1,24,20151111171,19.752768627413502,0,55.522320842162884,None
2015-11-11 18:00:00,1,26,20151111181,21.730793984875394,0,41.368649239035314,None
2015-11-11 19:00:00,1,27,20151111191,16.332717017657828,0,58.65334465463867,None
2015-11-11 20:00:00,1,22,20151111201,34.8465277710974,1,42.63877591936227,None
2015-11-11 21:00:00,1,23,20151111211,25.592047723506823,1,73.76917844741273,None
2015-11-11 22:00:00,1,22,20151111221,20.640248292320116,0,78.53152537227365,None
2015-11-11 23:00:00,1,22,20151111231,27.60828242277394,0,49.25388098714217,None
2015-11-12 00:00:00,1,22,20151112001,21.66624784244175,1,81.3197245913652,None
2015-11-12 01:00:00,1,17,20151112011,31.842675340702378,1,48.684155982376424,None
2015-11-12 02:00:00,1,15,20151112021,26.618857745058463,0,85.41747299683004,None
2015-11-12 03:00:00,1,12,20151112031,20.494971963942476,0,73.21894239851663,None
2015-11-12 04:00:00,1,13,20151112041,16.302977128245427,0,34.55827201191938,None
2015-11-12 05:00:00,1,9,20151112051,34.00102775261655,0,59.97536360579895,None
2015-11-12 06:00:00,1,14,20151112061,26.5591767936304,0,71.97408055090864,None
2015-11-12 07:00:00,1,13,20151112071,21.614690784171138,0,67.05474212887111,None
2015-11-12 08:00:00,1,15,20151112081,28.39247181935195,0,33.739996590703655,None
2015-11-12 09:00:00,1,27,20151112091,17.445809777406218,0,51.516025741166345,None
2015-11-12 10:00:00,1,39,20151112101,24.86036182402559,0,59.856561481138066,None
2015-11-12 11:00:00,1,40,20151112111,20.92590475140748,0,76.26729253117432,None
2015-11-12 12:00:00,1,36,20151112121,26.727142907396413,1,33.04684498769672,None
2015-11-12 13:00:00,1,34,20151112131,27.69955313664132,0,78.45832790618987,None
2015-11-12 14:00:00,1,33,20151112141,27.666271358231498,0,59.80633326079037,None
2015-11-12 15:00:00,1,28,20151112151,32.91245526377462,0,68.01385431694746,None
2015-11-12 16:00:00,1,30,20151112161,15.196957450679552,0,55.25755545131791,None
2015-11-12 17:00:00,1,26,20151112171,20.357035198657577,0,31.376827383350154,None
2015-11-12 18:00:00,1,30,20151112181,28.95617469887052,1,39.57520330755846,None
2015-11-12 19:00:00,1,35,20151112191,19.330393667972245,1,86.1644584785479,None
2015-11-12 20:00:00,1,38,20151112201,32.19059842510732,0,33.59795731813151,Public Holiday
2015-11-12 21:00:00,1,34,20151112211,21.512293760913376,0,66.05499118961251,None
2015-11-12 22:00:00,1,30,20151112221,23.08951849688576,0,33.770499662116,None
2015-11-12 23:00:00,1,27,20151112231,31.899136532481837,0,62.727650401353976,None
2015-11-13 00:00:00,1,24,20151113001,18.520931569070857,0,50.26342317537153,None
2015-11-13 01:00:00,1,21,20151113011,27.9057653697682,0,34.77503598203764,None
2015-11-13 02:00:00,1,16,20151113021,31.770426772936233,0,58.33501556507329,None
2015-11-13 03:00:00,1,16,20151113031,30.410042877250824,1,64.69174852718729,None
2015-11-13 04:00:00,1,13,20151113041,20.978160761060153,1,41.1528450896828,None
2015-11-13 05:00:00,1,11,20151113051,15.040097742637876,1,31.01916036159213,Concert
2015-11-13 06:00:00,1,13,20151113061,34.16195629294275,0,35.40542377435687,None
2015-11-13 07:00:00,1,15,20151113071,19.52034358305859,0,82.01516565957282,None
2015-11-13 08:00:00,1,17,20151113081,23.612385799385205,0,51.600322779658924,None
2015-11-13 09:00:00,1,18,20151113091,23.56952362142528,0,56.29559303710572,None
2015-11-13 10:00:00,1,24,20151113101,31.759722644524885,0,69.20275880988791,None
2015-11-13 11:00:00,1,41,20151113111,22.780574563010582,0,60.51516445252791,None
2015-11-13 12:00:00,1,29,20151113121,34.723018794238925,1,77.32769342277558,Sports Event
2015-11-13 13:00:00,1,25,20151113131,29.935041465884794,0,38.34221511574644,None
2015-11-13 14:00:00,1,25,20151113141,17.522567983871756,1,71.61257191252189,None
2015-11-13 15:00:00,1,26,20151113151,31.70216953818522,1,82.23751353883648,None
2015-11-13 16:00:00,1,25,20151113161,20.57789856163503,0,73.7456795873372,None
2015-11-13 17:00:00,1,24,20151113171,32.82240346519899,1,69.28111887216403,None
2015-11-13 18:00:00,1,26,20151113181,21.951077324315783,0,63.26942875316925,None
2015-11-13 19:00:00,1,24,20151113191,15.771693641277786,0,44.199923474146985,None
2015-11-13 20:00:00,1,28,20151113201,29.43239768759852,0,31.74830554244282,None
2015-11-13 21:00:00,1,22,20151113211,17.449278138877865,0,44.58983669512628,Sports Event
2015-11-13 22:00:00,1,23,20151113221,31.278353815191483,1,54.174968011345165,None
2015-11-13 23:00:00,1,18,20151113231,19.6540533567496,1,66.72422336067096,None
2015-11-14 00:00:00,1,21,20151114001,34.381364916032354,0,81.78224493840077,None
2015-11-14 01:00:00,1,20,20151114011,18.78429358902973,1,56.764389956474744,None
2015-11-14 02:00:00,1,15,20151114021,19.204318395179474,0,38.91386554354832,None
2015-11-14 03:00:00,1,13,20151114031,34.712316738017066,0,60.100471153688744,None
2015-11-14 04:00:00,1,10,20151114041,17.79640100055992,0,33.06359115835191,None
2015-11-14 05:00:00,1,10,20151114051,17.843520631242225,1,55.539258116822175,Concert
2015-11-14 06:00:00,1,12,20151114061,30.889761276080826,0,36.33459729289338,None
2015-11-14 07:00:00,1,9,20151114071,27.245112958515353,0,64.4404115606875,None
2015-11-14 08:00:00,1,11,20151114081,34.19680914046447,0,80.07391744544482,None
2015-11-14 09:00:00,1,15,20151114091,24.885463143141976,0,70.55288285163847,None
2015-11-14 10:00:00,1,16,20151114101,22.45075567982441,0,48.207019921895814,None
2015-11-14 11:00:00,1,16,20151114111,28.107541407830826,1,38.05333437897396,None
2015-11-14 12:00:00,1,12,20151114121,23.368897413942626,0,79.9605614192006,None
2015-11-14 13:00:00,1,11,20151114131,31.20518210851984,0,69.28165288353621,None
2015-11-14 14:00:00,1,14,20151114141,18.12661448357317,0,34.55440573701599,None
2015-11-14 15:00:00,1,16,20151114151,17.926015808254785,0,85.87185018383175,None
2015-11-14 16:00:00,1,18,20151114161,32.631897045144775,0,41.20056308177331,None
